2025-01-13 04:25:58,INFO,127.0.0.1 - - [13/Jan/2025 04:25:58] "[33mPOST /retrieve HTTP/1.1[0m" 404 -
2025-01-13 04:26:04,DEBUG,Rendering index page.
2025-01-13 04:26:04,INFO,127.0.0.1 - - [13/Jan/2025 04:26:04] "GET / HTTP/1.1" 200 -
2025-01-13 04:26:05,DEBUG,Redirecting to original URL for short hash: favicon.ico
2025-01-13 04:26:05,ERROR,Short URL not found.
2025-01-13 04:26:05,INFO,127.0.0.1 - - [13/Jan/2025 04:26:05] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-01-13 04:26:06,DEBUG,Received URL to shorten: invalid-url
2025-01-13 04:26:06,ERROR,Invalid URL provided.
2025-01-13 04:26:06,INFO,127.0.0.1 - - [13/Jan/2025 04:26:06] "[31m[1mPOST /shorten HTTP/1.1[0m" 400 -
2025-01-13 04:26:12,DEBUG,Rendering index page.
2025-01-13 04:26:12,INFO,127.0.0.1 - - [13/Jan/2025 04:26:12] "GET / HTTP/1.1" 200 -
2025-01-13 04:26:13,DEBUG,Redirecting to original URL for short hash: favicon.ico
2025-01-13 04:26:13,ERROR,Short URL not found.
2025-01-13 04:26:13,INFO,127.0.0.1 - - [13/Jan/2025 04:26:13] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-01-13 04:26:17,DEBUG,Rendering index page.
2025-01-13 04:26:17,INFO,127.0.0.1 - - [13/Jan/2025 04:26:17] "GET / HTTP/1.1" 200 -
2025-01-13 04:26:17,DEBUG,Redirecting to original URL for short hash: favicon.ico
2025-01-13 04:26:17,ERROR,Short URL not found.
2025-01-13 04:26:17,INFO,127.0.0.1 - - [13/Jan/2025 04:26:17] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-01-13 04:26:17,DEBUG,Received URL to shorten: https://www.uol.com.br/
2025-01-13 04:26:17,DEBUG,Shortening URL: https://www.uol.com.br/
2025-01-13 04:26:17,DEBUG,Generated short URL: http://127.0.0.1:5000/eb8bc3
2025-01-13 04:26:17,DEBUG,Returning shortened URL: http://127.0.0.1:5000/eb8bc3
2025-01-13 04:26:17,INFO,127.0.0.1 - - [13/Jan/2025 04:26:17] "POST /shorten HTTP/1.1" 200 -
2025-01-13 04:26:20,DEBUG,Received URL to shorten: https://www.uol.com.br/
2025-01-13 04:26:20,DEBUG,Shortening URL: https://www.uol.com.br/
2025-01-13 04:26:20,DEBUG,Generated short URL: http://127.0.0.1:5000/eb8bc3
2025-01-13 04:26:20,DEBUG,Returning shortened URL: http://127.0.0.1:5000/eb8bc3
2025-01-13 04:26:20,INFO,127.0.0.1 - - [13/Jan/2025 04:26:20] "POST /shorten HTTP/1.1" 200 -
2025-01-13 04:26:25,DEBUG,Rendering index page.
2025-01-13 04:26:25,INFO,127.0.0.1 - - [13/Jan/2025 04:26:25] "GET / HTTP/1.1" 200 -
2025-01-13 04:26:26,DEBUG,Redirecting to original URL for short hash: favicon.ico
2025-01-13 04:26:26,ERROR,Short URL not found.
2025-01-13 04:26:26,INFO,127.0.0.1 - - [13/Jan/2025 04:26:26] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-01-13 04:26:26,DEBUG,Received URL to shorten: https://www.uol.com.br/
2025-01-13 04:26:26,DEBUG,Shortening URL: https://www.uol.com.br/
2025-01-13 04:26:26,DEBUG,Generated short URL: http://127.0.0.1:5000/eb8bc3
2025-01-13 04:26:26,DEBUG,Returning shortened URL: http://127.0.0.1:5000/eb8bc3
2025-01-13 04:26:26,INFO,127.0.0.1 - - [13/Jan/2025 04:26:26] "POST /shorten HTTP/1.1" 200 -
2025-01-13 04:26:27,DEBUG,Redirecting to original URL for short hash: eb8bc3
2025-01-13 04:26:27,DEBUG,Redirecting to: https://www.uol.com.br/, click count is now 1
